"ensembl_gene_id"	"external_gene_name"	"hgnc_symbol"	"mgi_symbol"
"23165"	"ENSMUSG00000056073"	"Grik2"	NA	"Grik2"
"23166"	"ENSMUSG00000056144"	"Trim34a"	NA	"Trim34a"
"23167"	"ENSMUSG00000056216"	"Cebpg"	NA	"Cebpg"
"23168"	"ENSMUSG00000056219"	"Tmem229b-ps"	NA	"Tmem229b-ps"
"23169"	"ENSMUSG00000056316"	"Gm9996"	NA	"Gm9996"
"23170"	"ENSMUSG00000056379"	"Taar1"	NA	"Taar1"
"23171"	"ENSMUSG00000056383"	"AI987944"	NA	"AI987944"
"23172"	"ENSMUSG00000056509"	"Gm9999"	NA	"Gm9999"
"23173"	"ENSMUSG00000056592"	"Zfp658"	NA	"Zfp658"
"23174"	"ENSMUSG00000056716"	"Gm5420"	NA	"Gm5420"
"23175"	"ENSMUSG00000056777"	"Rpl21-ps13"	NA	"Rpl21-ps13"
"23176"	"ENSMUSG00000056782"	"Olfr667"	NA	"Olfr667"
"23177"	"ENSMUSG00000056836"	"Gm6851"	NA	"Gm6851"
"23178"	"ENSMUSG00000056856"	"Jakmip3"	NA	"Jakmip3"
"23179"	"ENSMUSG00000056863"	"Olfr702"	NA	"Olfr702"
"23180"	"ENSMUSG00000056883"	"Olfr533"	NA	"Olfr533"
"23181"	"ENSMUSG00000056885"	"Gm4559"	NA	"Gm4559"
"23182"	"ENSMUSG00000056946"	"Olfr512"	NA	"Olfr512"
"23183"	"ENSMUSG00000056972"	"Magel2"	NA	"Magel2"
"23184"	"ENSMUSG00000056978"	"Hamp2"	NA	"Hamp2"
"23185"	"ENSMUSG00000057067"	"Olfr297"	NA	"Olfr297"
"23186"	"ENSMUSG00000057092"	"Fxyd3"	NA	"Fxyd3"
"23187"	"ENSMUSG00000057093"	"Zfp607b"	NA	"Zfp607b"
"23188"	"ENSMUSG00000057143"	"Trim12c"	NA	"Trim12c"
"23189"	"ENSMUSG00000057176"	"Ccdc189"	NA	"Ccdc189"
"23190"	"ENSMUSG00000057215"	"Platr28"	NA	"Platr28"
"23191"	"ENSMUSG00000057216"	"Gm10807"	NA	"Gm10807"
"23192"	"ENSMUSG00000057321"	"Usp17ld"	NA	"Usp17ld"
"23193"	"ENSMUSG00000057337"	"Chst3"	NA	"Chst3"
"23194"	"ENSMUSG00000057342"	"Sphk2"	NA	"Sphk2"
"23195"	"ENSMUSG00000057461"	"Olfr591"	NA	"Olfr591"
"23196"	"ENSMUSG00000057465"	"Saa2"	NA	"Saa2"
"23197"	"ENSMUSG00000057540"	"Olfr310"	NA	"Olfr310"
"23198"	"ENSMUSG00000057596"	"Trim30d"	NA	"Trim30d"
"23199"	"ENSMUSG00000057706"	"Mex3b"	NA	"Mex3b"
"23200"	"ENSMUSG00000057770"	"Olfr668"	NA	"Olfr668"
"23201"	"ENSMUSG00000057945"	"Gm17136"	NA	"Gm17136"
"23202"	"ENSMUSG00000057997"	"Olfr541"	NA	"Olfr541"
"23203"	"ENSMUSG00000058014"	"Olfr502"	NA	"Olfr502"
"23204"	"ENSMUSG00000058050"	"Gm9234"	NA	"Gm9234"
"23205"	"ENSMUSG00000058145"	"Adamts17"	NA	"Adamts17"
"23206"	"ENSMUSG00000058200"	"Olfr66"	NA	"Olfr66"
"23207"	"ENSMUSG00000058239"	"Usf2"	NA	"Usf2"
"23208"	"ENSMUSG00000058244"	"Olfr506"	NA	"Olfr506"
"23209"	"ENSMUSG00000058297"	"Spock2"	NA	"Spock2"
"23210"	"ENSMUSG00000058298"	"Mcm9"	NA	"Mcm9"
"23211"	"ENSMUSG00000058325"	"Dock1"	NA	"Dock1"
"23212"	"ENSMUSG00000058402"	"Zfp420"	NA	"Zfp420"
"23213"	"ENSMUSG00000058420"	"Syt17"	NA	"Syt17"
"23214"	"ENSMUSG00000058447"	"Gm26920"	NA	"Gm26920"
"23215"	"ENSMUSG00000058454"	"Dhcr7"	NA	"Dhcr7"
"23216"	"ENSMUSG00000058537"	"AW822073"	NA	"AW822073"
"23217"	"ENSMUSG00000058662"	"Olfr69"	NA	"Olfr69"
"23218"	"ENSMUSG00000058709"	"Egln2"	NA	"Egln2"
"23219"	"ENSMUSG00000058743"	"Kcnj14"	NA	"Kcnj14"
"23220"	"ENSMUSG00000058761"	"Rnf169"	NA	"Rnf169"
"23221"	"ENSMUSG00000058806"	"Col13a1"	NA	"Col13a1"
"23222"	"ENSMUSG00000058886"	"Deaf1"	NA	"Deaf1"
"23223"	"ENSMUSG00000058966"	"Tlcd3b"	NA	"Tlcd3b"
"23224"	"ENSMUSG00000058975"	"Kcnc1"	NA	"Kcnc1"
"23225"	"ENSMUSG00000058976"	"Usp17lc"	NA	"Usp17lc"
"23226"	"ENSMUSG00000059031"	"Olfr482"	NA	"Olfr482"
"23227"	"ENSMUSG00000059042"	"Klk1b9"	NA	"Klk1b9"
"23228"	"ENSMUSG00000059070"	"Rpl18"	NA	"Rpl18"
"23229"	"ENSMUSG00000059077"	"Pth"	NA	"Pth"
"23230"	"ENSMUSG00000059087"	"Olfr698"	NA	"Olfr698"
"23231"	"ENSMUSG00000059108"	"Ifitm6"	NA	"Ifitm6"
"23232"	"ENSMUSG00000059119"	"Nap1l4"	NA	"Nap1l4"
"23233"	"ENSMUSG00000059128"	"Ifnl2"	NA	"Ifnl2"
"23234"	"ENSMUSG00000059136"	"Olfr539"	NA	"Olfr539"
"23235"	"ENSMUSG00000059146"	"Ntrk3"	NA	"Ntrk3"
"23236"	"ENSMUSG00000059263"	"Usp47"	NA	"Usp47"
"23237"	"ENSMUSG00000059277"	"R74862"	NA	"R74862"
"23238"	"ENSMUSG00000059319"	"Olfr295"	NA	"Olfr295"
"23239"	"ENSMUSG00000059554"	"Ccdc28a"	NA	"Ccdc28a"
"23240"	"ENSMUSG00000059585"	"Ube2nl"	NA	"Ube2nl"
"23241"	"ENSMUSG00000059763"	"Taar2"	NA	"Taar2"
"23242"	"ENSMUSG00000059768"	"Olfr682-ps1"	NA	"Olfr682-ps1"
"23243"	"ENSMUSG00000059772"	"Slx1b"	NA	"Slx1b"
"23244"	"ENSMUSG00000059824"	"Dbp"	NA	"Dbp"
"23245"	"ENSMUSG00000059874"	"Olfr603"	NA	"Olfr603"
"23246"	"ENSMUSG00000059891"	"Tsks"	NA	"Tsks"
"23247"	"ENSMUSG00000059901"	"Adamts14"	NA	"Adamts14"
"23248"	"ENSMUSG00000059975"	"Zfp74"	NA	"Zfp74"
"23249"	"ENSMUSG00000059981"	"Taok2"	NA	"Taok2"
"23250"	"ENSMUSG00000060034"	"Ctf2"	NA	"Ctf2"
"23251"	"ENSMUSG00000060105"	"Olfr504"	NA	"Olfr504"
"23252"	"ENSMUSG00000060112"	"Olfr60"	NA	"Olfr60"
"23253"	"ENSMUSG00000060161"	"Klk1b7-ps"	NA	"Klk1b7-ps"
"23254"	"ENSMUSG00000060177"	"Klk1b22"	NA	"Klk1b22"
"23255"	"ENSMUSG00000060240"	"Cend1"	NA	"Cend1"
"23256"	"ENSMUSG00000060260"	"Pwwp2b"	NA	"Pwwp2b"
"23257"	"ENSMUSG00000060279"	"Ap2a1"	NA	"Ap2a1"
"23258"	"ENSMUSG00000060314"	"Zfp941"	NA	"Zfp941"
"23259"	"ENSMUSG00000060402"	"Chst8"	NA	"Chst8"
"23260"	"ENSMUSG00000060407"	"Cyp2a12"	NA	"Cyp2a12"
"23261"	"ENSMUSG00000060441"	"Trim5"	NA	"Trim5"
"23262"	"ENSMUSG00000060487"	"Samd5"	NA	"Samd5"
"23263"	"ENSMUSG00000060503"	"Olfr715"	NA	"Olfr715"
"23264"	"ENSMUSG00000060538"	"Tmem219"	NA	"Tmem219"
"23265"	"ENSMUSG00000060565"	"Gm5591"	NA	"Gm5591"
"23266"	"ENSMUSG00000060591"	"Ifitm2"	NA	"Ifitm2"
"23267"	"ENSMUSG00000060601"	"Nr1h2"	NA	"Nr1h2"
"23268"	"ENSMUSG00000060688"	"Olfr292"	NA	"Olfr292"
"23269"	"ENSMUSG00000060747"	"Ifnl3"	NA	"Ifnl3"
"23270"	"ENSMUSG00000060759"	"Olfr503"	NA	"Olfr503"
"23271"	"ENSMUSG00000060777"	"Gm10087"	NA	"Gm10087"
"23272"	"ENSMUSG00000060791"	"Gmfg"	NA	"Gmfg"
"23273"	"ENSMUSG00000060888"	"Olfr566"	NA	"Olfr566"
"23274"	"ENSMUSG00000060962"	"Dmkn"	NA	"Dmkn"
"23275"	"ENSMUSG00000060974"	"Olfr530"	NA	"Olfr530"
"23276"	"ENSMUSG00000061000"	"Olfr507"	NA	"Olfr507"
"23277"	"ENSMUSG00000061079"	"Zfp143"	NA	"Zfp143"
"23278"	"ENSMUSG00000061099"	"Gapdhs"	NA	"Gapdhs"
"23279"	"ENSMUSG00000061115"	"Gm17113"	NA	"Gm17113"
"23280"	"ENSMUSG00000061119"	"Prcp"	NA	"Prcp"
"23281"	"ENSMUSG00000061479"	"Snrpa"	NA	"Snrpa"
"23282"	"ENSMUSG00000061488"	"Rpl27a-ps1"	NA	"Rpl27a-ps1"
"23283"	"ENSMUSG00000061489"	"Olfr525"	NA	"Olfr525"
"23284"	"ENSMUSG00000061549"	"Olfr301"	NA	"Olfr301"
"23285"	"ENSMUSG00000061626"	"Olfr68"	NA	"Olfr68"
"23286"	"ENSMUSG00000061723"	"Tnnt3"	NA	"Tnnt3"
"23287"	"ENSMUSG00000061759"	"Armt1"	NA	"Armt1"
"23288"	"ENSMUSG00000061787"	"Rps17"	NA	"Rps17"
"23289"	"ENSMUSG00000061877"	"BC048679"	NA	"BC048679"
"23290"	"ENSMUSG00000061983"	"Rps12"	NA	"Rps12"
"23291"	"ENSMUSG00000062017"	"Abca14"	NA	"Abca14"
"23292"	"ENSMUSG00000062031"	"Pgghg"	NA	"Pgghg"
"23293"	"ENSMUSG00000062040"	"Zfp27"	NA	"Zfp27"
"23294"	"ENSMUSG00000062042"	"Olfr294"	NA	"Olfr294"
"23295"	"ENSMUSG00000062044"	"Lmtk3"	NA	"Lmtk3"
"23296"	"ENSMUSG00000062073"	"Gm10109"	NA	"Gm10109"
"23297"	"ENSMUSG00000062074"	"Ccn6"	NA	"Ccn6"
"23298"	"ENSMUSG00000062132"	"Arhgap33os"	NA	"Arhgap33os"
"23299"	"ENSMUSG00000062142"	"Olfr569"	NA	"Olfr569"
"23300"	"ENSMUSG00000062224"	"4933411G06Rik"	NA	"4933411G06Rik"
"23301"	"ENSMUSG00000062235"	"Btf3-ps5"	NA	"Btf3-ps5"
"23302"	"ENSMUSG00000062369"	"Usp17lb"	NA	"Usp17lb"
"23303"	"ENSMUSG00000062426"	"Olfr304"	NA	"Olfr304"
"23304"	"ENSMUSG00000062434"	"Olfr516"	NA	"Olfr516"
"23305"	"ENSMUSG00000062444"	"Ap3b2"	NA	"Ap3b2"
"23306"	"ENSMUSG00000062542"	"Syt9"	NA	"Syt9"
"23307"	"ENSMUSG00000062553"	"Olfr709-ps1"	NA	"Olfr709-ps1"
"23308"	"ENSMUSG00000062556"	"Scgb1b2"	NA	"Scgb1b2"
"23309"	"ENSMUSG00000062593"	"Gm49339"	NA	"Gm49339"
"23310"	"ENSMUSG00000062712"	"Olfr531"	NA	"Olfr531"
"23311"	"ENSMUSG00000062758"	"Gm16477"	NA	"Gm16477"
"23312"	"ENSMUSG00000062782"	"Olfr527"	NA	"Olfr527"
"23313"	"ENSMUSG00000062785"	"Kcnc3"	NA	"Kcnc3"
"23314"	"ENSMUSG00000062797"	"Hikeshi"	NA	"Hikeshi"
"23315"	"ENSMUSG00000062866"	"Phactr2"	NA	"Phactr2"
"23316"	"ENSMUSG00000062878"	"Olfr298"	NA	"Olfr298"
"23317"	"ENSMUSG00000062944"	"9130023H24Rik"	NA	"9130023H24Rik"
"23318"	"ENSMUSG00000062987"	"Olfr715b"	NA	"Olfr715b"
"23319"	"ENSMUSG00000063047"	"Zfp780b"	NA	"Zfp780b"
"23320"	"ENSMUSG00000063065"	"Mapk3"	NA	"Mapk3"
"23321"	"ENSMUSG00000063089"	"Klk1b8"	NA	"Klk1b8"
"23322"	"ENSMUSG00000063120"	"Olfr480"	NA	"Olfr480"
"23323"	"ENSMUSG00000063133"	"Klk1b1"	NA	"Klk1b1"
"23324"	"ENSMUSG00000063160"	"Numbl"	NA	"Numbl"
"23325"	"ENSMUSG00000063177"	"Klk1b27"	NA	"Klk1b27"
"23326"	"ENSMUSG00000063179"	"Pstk"	NA	"Pstk"
"23327"	"ENSMUSG00000063229"	"Ldha"	NA	"Ldha"
"23328"	"ENSMUSG00000063230"	"Olfr535"	NA	"Olfr535"
"23329"	"ENSMUSG00000063286"	"Gvin-ps7"	NA	"Gvin-ps7"
"23330"	"ENSMUSG00000063297"	"Luzp2"	NA	"Luzp2"
"23331"	"ENSMUSG00000063317"	"Usp31"	NA	"Usp31"
"23332"	"ENSMUSG00000063394"	"Olfr293"	NA	"Olfr293"
"23333"	"ENSMUSG00000063428"	"Ddo"	NA	"Ddo"
"23334"	"ENSMUSG00000063511"	"Snrnp70"	NA	"Snrnp70"
"23335"	"ENSMUSG00000063550"	"Nup98"	NA	"Nup98"
"23336"	"ENSMUSG00000063582"	"Olfr666"	NA	"Olfr666"
"23337"	"ENSMUSG00000063615"	"Olfr64"	NA	"Olfr64"
"23338"	"ENSMUSG00000063623"	"C230062I16Rik"	NA	"C230062I16Rik"
"23339"	"ENSMUSG00000063713"	"Klk1b24"	NA	"Klk1b24"
"23340"	"ENSMUSG00000063760"	"Rnf217"	NA	"Rnf217"
"23341"	"ENSMUSG00000063764"	"Olfr508"	NA	"Olfr508"
"23342"	"ENSMUSG00000063801"	"Ap3s2"	NA	"Ap3s2"
"23343"	"ENSMUSG00000063804"	"Lin28b"	NA	"Lin28b"
"23344"	"ENSMUSG00000063808"	"Gpatch1"	NA	"Gpatch1"
"23345"	"ENSMUSG00000063823"	"Olfr532"	NA	"Olfr532"
"23346"	"ENSMUSG00000063902"	"Gm7964"	NA	"Gm7964"
"23347"	"ENSMUSG00000063903"	"Klk1"	NA	"Klk1"
"23348"	"ENSMUSG00000063931"	"Pepd"	NA	"Pepd"
"23349"	"ENSMUSG00000063953"	"Amd2"	NA	"Amd2"
"23350"	"ENSMUSG00000064023"	"Klk8"	NA	"Klk8"
"23351"	"ENSMUSG00000064065"	"Ipcef1"	NA	"Ipcef1"
"23352"	"ENSMUSG00000064109"	"Hcst"	NA	"Hcst"
"23353"	"ENSMUSG00000064158"	"Izumo1"	NA	"Izumo1"
"23354"	"ENSMUSG00000064194"	"Zfp936"	NA	"Zfp936"
"23355"	"ENSMUSG00000064208"	"Gm10145"	NA	"Gm10145"
"23356"	"ENSMUSG00000064223"	"Olfr694"	NA	"Olfr694"
"23357"	"ENSMUSG00000064307"	"Lrrc51"	NA	"Lrrc51"
"23358"	"ENSMUSG00000064377"	"Gm24966"	NA	"Gm24966"
"23359"	"ENSMUSG00000064403"	"Gm23928"	NA	"Gm23928"
"23360"	"ENSMUSG00000064451"	"Snora23"	NA	"Snora23"
"23361"	"ENSMUSG00000064532"	"Gm23614"	NA	"Gm23614"
"23362"	"ENSMUSG00000064591"	"Gm22302"	NA	"Gm22302"
"23363"	"ENSMUSG00000064600"	"Gm25636"	NA	"Gm25636"
"23364"	"ENSMUSG00000064609"	"Gm25635"	NA	"Gm25635"
"23365"	"ENSMUSG00000064666"	"Snora52"	NA	"Snora52"
"23366"	"ENSMUSG00000064677"	"Gm22809"	NA	"Gm22809"
"23367"	"ENSMUSG00000064734"	"Gm23445"	NA	"Gm23445"
"23368"	"ENSMUSG00000064741"	"Snord14a"	NA	"Snord14a"
"23369"	"ENSMUSG00000064767"	"Snord35b"	NA	"Snord35b"
"23370"	"ENSMUSG00000064793"	"Gm24356"	NA	"Gm24356"
"23371"	"ENSMUSG00000064897"	"Gm22504"	NA	"Gm22504"
"23372"	"ENSMUSG00000064940"	"Gm23239"	NA	"Gm23239"
"23373"	"ENSMUSG00000064966"	"Snord15b"	NA	"Snord15b"
"23374"	"ENSMUSG00000064982"	"Gm25259"	NA	"Gm25259"
"23375"	"ENSMUSG00000065016"	"Snora3"	NA	"Snora3"
"23376"	"ENSMUSG00000065096"	"Gm23680"	NA	"Gm23680"
"23377"	"ENSMUSG00000065118"	"Gm23297"	NA	"Gm23297"
"23378"	"ENSMUSG00000065181"	"Gm25139"	NA	"Gm25139"
"23379"	"ENSMUSG00000065219"	"Snord32a"	NA	"Snord32a"
"23380"	"ENSMUSG00000065259"	"Snora30"	NA	"Snora30"
"23381"	"ENSMUSG00000065341"	"Gm25579"	NA	"Gm25579"
"23382"	"ENSMUSG00000065360"	"Gm24412"	NA	"Gm24412"
"23383"	"ENSMUSG00000065371"	"Gm22739"	NA	"Gm22739"
"23384"	"ENSMUSG00000065389"	"Gm23100"	NA	"Gm23100"
"23385"	"ENSMUSG00000065446"	"Mir139"	NA	"Mir139"
"23386"	"ENSMUSG00000065495"	"Mir150"	NA	"Mir150"
"23387"	"ENSMUSG00000065502"	"Mir202"	NA	"Mir202"
"23388"	"ENSMUSG00000065551"	"Mir210"	NA	"Mir210"
"23389"	"ENSMUSG00000065568"	"Mir344"	NA	"Mir344"
"23390"	"ENSMUSG00000065571"	"Mir326"	NA	"Mir326"
"23391"	"ENSMUSG00000065585"	"Mir211"	NA	"Mir211"
"23392"	"ENSMUSG00000065609"	"Mir7-2"	NA	"Mir7-2"
"23393"	"ENSMUSG00000065630"	"Gm24256"	NA	"Gm24256"
"23394"	"ENSMUSG00000065692"	"Gm25410"	NA	"Gm25410"
"23395"	"ENSMUSG00000065698"	"Gm25409"	NA	"Gm25409"
"23396"	"ENSMUSG00000065718"	"Gm25650"	NA	"Gm25650"
"23397"	"ENSMUSG00000065729"	"Gm26176"	NA	"Gm26176"
"23398"	"ENSMUSG00000065751"	"Gm23345"	NA	"Gm23345"
"23399"	"ENSMUSG00000065763"	"Gm23847"	NA	"Gm23847"
"23400"	"ENSMUSG00000065792"	"Gm25515"	NA	"Gm25515"
"23401"	"ENSMUSG00000065800"	"Gm23042"	NA	"Gm23042"
"23402"	"ENSMUSG00000065803"	"Gm23040"	NA	"Gm23040"
"23403"	"ENSMUSG00000065818"	"Snord35a"	NA	"Snord35a"
"23404"	"ENSMUSG00000065822"	"Snord15a"	NA	"Snord15a"
"23405"	"ENSMUSG00000065874"	"Gm25683"	NA	"Gm25683"
"23406"	"ENSMUSG00000065876"	"Gm25682"	NA	"Gm25682"
"23407"	"ENSMUSG00000065878"	"Snord34"	NA	"Snord34"
"23408"	"ENSMUSG00000065940"	"Gm23795"	NA	"Gm23795"
"23409"	"ENSMUSG00000066100"	"Krtap5-1"	NA	"Krtap5-1"
"23410"	"ENSMUSG00000066101"	"Gm10153"	NA	"Gm10153"
"23411"	"ENSMUSG00000066108"	"Muc5b"	NA	"Muc5b"
"23412"	"ENSMUSG00000066122"	"Olfr45"	NA	"Olfr45"
"23413"	"ENSMUSG00000066129"	"Kndc1"	NA	"Kndc1"
"23414"	"ENSMUSG00000066175"	"2510046G10Rik"	NA	"2510046G10Rik"
"23415"	"ENSMUSG00000066180"	"Gm10155"	NA	"Gm10155"
"23416"	"ENSMUSG00000066189"	"Cacng3"	NA	"Cacng3"
"23417"	"ENSMUSG00000066197"	"Gpr139"	NA	"Gpr139"
"23418"	"ENSMUSG00000066232"	"Ipo7"	NA	"Ipo7"
"23419"	"ENSMUSG00000066239"	"Olfr519"	NA	"Olfr519"
"23420"	"ENSMUSG00000066240"	"Olfr517"	NA	"Olfr517"
"23421"	"ENSMUSG00000066241"	"Olfr514"	NA	"Olfr514"
"23422"	"ENSMUSG00000066242"	"Olfr467"	NA	"Olfr467"
"23423"	"ENSMUSG00000066245"	"Gm10156"	NA	"Gm10156"
"23424"	"ENSMUSG00000066258"	"Trim12a"	NA	"Trim12a"
"23425"	"ENSMUSG00000066262"	"Olfr640"	NA	"Olfr640"
"23426"	"ENSMUSG00000066263"	"Olfr639"	NA	"Olfr639"
"23427"	"ENSMUSG00000066268"	"Olfr586"	NA	"Olfr586"
"23428"	"ENSMUSG00000066269"	"Olfr575"	NA	"Olfr575"
"23429"	"ENSMUSG00000066272"	"Olfr559"	NA	"Olfr559"
"23430"	"ENSMUSG00000066273"	"Olfr33"	NA	"Olfr33"
"23431"	"ENSMUSG00000066279"	"Chrna10"	NA	"Chrna10"
"23432"	"ENSMUSG00000066306"	"Numa1"	NA	"Numa1"
"23433"	"ENSMUSG00000066372"	"Vmn2r65"	NA	"Vmn2r65"
"23434"	"ENSMUSG00000066378"	"Gm10160"	NA	"Gm10160"
"23435"	"ENSMUSG00000066406"	"Akap13"	NA	"Akap13"
"23436"	"ENSMUSG00000066500"	"Izumo2"	NA	"Izumo2"
"23437"	"ENSMUSG00000066512"	"Klk1b5"	NA	"Klk1b5"
"23438"	"ENSMUSG00000066513"	"Klk1b4"	NA	"Klk1b4"
"23439"	"ENSMUSG00000066515"	"Klk1b3"	NA	"Klk1b3"
"23440"	"ENSMUSG00000066516"	"Klk1b21"	NA	"Klk1b21"
"23441"	"ENSMUSG00000066537"	"Vmn2r57"	NA	"Vmn2r57"
"23442"	"ENSMUSG00000066543"	"Rpl17-ps9"	NA	"Rpl17-ps9"
"23443"	"ENSMUSG00000066568"	"Lsm14a"	NA	"Lsm14a"
"23444"	"ENSMUSG00000066571"	"Garre1"	NA	"Garre1"
"23445"	"ENSMUSG00000066583"	"Scgb1b27"	NA	"Scgb1b27"
"23446"	"ENSMUSG00000066584"	"Scgb2b27"	NA	"Scgb2b27"
"23447"	"ENSMUSG00000066586"	"Scgb2b26"	NA	"Scgb2b26"
"23448"	"ENSMUSG00000066620"	"Gm4883"	NA	"Gm4883"
"23449"	"ENSMUSG00000066647"	"Gm5113"	NA	"Gm5113"
"23450"	"ENSMUSG00000066697"	"Gm10172"	NA	"Gm10172"
"23451"	"ENSMUSG00000066704"	"Cyp2b19"	NA	"Cyp2b19"
"23452"	"ENSMUSG00000066979"	"Bub3"	NA	"Bub3"
"23453"	"ENSMUSG00000067121"	"Gm7027"	NA	"Gm7027"
"23454"	"ENSMUSG00000067173"	"Mrgpra4"	NA	"Mrgpra4"
"23455"	"ENSMUSG00000067616"	"Klk11"	NA	"Klk11"
"23456"	"ENSMUSG00000068151"	"A230006K03Rik"	NA	"A230006K03Rik"
"23457"	"ENSMUSG00000068480"	"Gm7551"	NA	"Gm7551"
"23458"	"ENSMUSG00000068629"	"Gm6155"	NA	"Gm6155"
"23459"	"ENSMUSG00000068959"	"Zfp619"	NA	"Zfp619"
"23460"	"ENSMUSG00000069196"	"Gm10161"	NA	"Gm10161"
"23461"	"ENSMUSG00000069390"	"Olfr707"	NA	"Olfr707"
"23462"	"ENSMUSG00000069622"	"Gm10273"	NA	"Gm10273"
"23463"	"ENSMUSG00000069662"	"Marcks"	NA	"Marcks"
"23464"	"ENSMUSG00000069668"	"Sult3a1"	NA	"Sult3a1"
"23465"	"ENSMUSG00000069670"	"Nkain2"	NA	"Nkain2"
"23466"	"ENSMUSG00000069682"	"Gm10275"	NA	"Gm10275"
"23467"	"ENSMUSG00000069706"	"Taar5"	NA	"Taar5"
"23468"	"ENSMUSG00000069707"	"Taar4"	NA	"Taar4"
"23469"	"ENSMUSG00000069708"	"Taar3"	NA	"Taar3"
"23470"	"ENSMUSG00000069712"	"4930444G20Rik"	NA	"4930444G20Rik"
"23471"	"ENSMUSG00000069713"	"4933406P04Rik"	NA	"4933406P04Rik"
"23472"	"ENSMUSG00000069727"	"Zfp975"	NA	"Zfp975"
"23473"	"ENSMUSG00000069972"	"Rps13-ps2"	NA	"Rps13-ps2"
"23474"	"ENSMUSG00000070063"	"Snora33"	NA	"Snora33"
"23475"	"ENSMUSG00000070140"	"Mir483"	NA	"Mir483"
"23476"	"ENSMUSG00000070203"	"Gm22444"	NA	"Gm22444"
"23477"	"ENSMUSG00000070214"	"Gm23058"	NA	"Gm23058"
"23478"	"ENSMUSG00000070236"	"Gm26327"	NA	"Gm26327"
"23479"	"ENSMUSG00000070348"	"Ccnd1"	NA	"Ccnd1"
"23480"	"ENSMUSG00000070366"	"Plpp4"	NA	"Plpp4"
"23481"	"ENSMUSG00000070369"	"Itgad"	NA	"Itgad"
"23482"	"ENSMUSG00000070371"	"Prss36"	NA	"Prss36"
"23483"	"ENSMUSG00000070417"	"Olfr2"	NA	"Olfr2"
"23484"	"ENSMUSG00000070421"	"Olfr658"	NA	"Olfr658"
"23485"	"ENSMUSG00000070423"	"Olfr558"	NA	"Olfr558"
"23486"	"ENSMUSG00000070424"	"Art5"	NA	"Art5"
"23487"	"ENSMUSG00000070425"	"Xntrpc"	NA	"Xntrpc"
"23488"	"ENSMUSG00000070426"	"Rnf121"	NA	"Rnf121"
"23489"	"ENSMUSG00000070427"	"Il18bp"	NA	"Il18bp"
"23490"	"ENSMUSG00000070436"	"Serpinh1"	NA	"Serpinh1"
"23491"	"ENSMUSG00000070458"	"Vmn2r73"	NA	"Vmn2r73"
"23492"	"ENSMUSG00000070459"	"Olfr290"	NA	"Olfr290"
"23493"	"ENSMUSG00000070460"	"Olfr291"	NA	"Olfr291"
"23494"	"ENSMUSG00000070462"	"Tlnrd1"	NA	"Tlnrd1"
"23495"	"ENSMUSG00000070469"	"Adamtsl3"	NA	"Adamtsl3"
"23496"	"ENSMUSG00000070509"	"Rgma"	NA	"Rgma"
"23497"	"ENSMUSG00000070520"	"Nsmce3"	NA	"Nsmce3"
"23498"	"ENSMUSG00000070526"	"Peg12"	NA	"Peg12"
"23499"	"ENSMUSG00000070527"	"Mkrn3"	NA	"Mkrn3"
"23500"	"ENSMUSG00000070546"	"Mrgprb3"	NA	"Mrgprb3"
"23501"	"ENSMUSG00000070547"	"Mrgprb1"	NA	"Mrgprb1"
"23502"	"ENSMUSG00000070550"	"Mrgprb4"	NA	"Mrgprb4"
"23503"	"ENSMUSG00000070551"	"Mrgprb5"	NA	"Mrgprb5"
"23504"	"ENSMUSG00000070552"	"Mrgprx1"	NA	"Mrgprx1"
"23505"	"ENSMUSG00000070563"	"Spaca4"	NA	"Spaca4"
"23506"	"ENSMUSG00000070564"	"Ntn5"	NA	"Ntn5"
"23507"	"ENSMUSG00000070568"	"Slc6a21"	NA	"Slc6a21"
"23508"	"ENSMUSG00000070570"	"Slc17a7"	NA	"Slc17a7"
"23509"	"ENSMUSG00000070574"	"2310016G11Rik"	NA	"2310016G11Rik"
"23510"	"ENSMUSG00000070604"	"Vsig10l"	NA	"Vsig10l"
"23511"	"ENSMUSG00000070606"	"Gm10298"	NA	"Gm10298"
"23512"	"ENSMUSG00000070621"	"Vmn2r-ps60"	NA	"Vmn2r-ps60"
"23513"	"ENSMUSG00000070699"	"Sars2"	NA	"Sars2"
"23514"	"ENSMUSG00000070705"	"Eid2b"	NA	"Eid2b"
"23515"	"ENSMUSG00000070709"	"Zfp974"	NA	"Zfp974"
"23516"	"ENSMUSG00000071253"	"Slc25a16"	NA	"Slc25a16"
"23517"	"ENSMUSG00000071280"	"Gm10322"	NA	"Gm10322"
"23518"	"ENSMUSG00000071303"	"Rps8-ps1"	NA	"Rps8-ps1"
"23519"	"ENSMUSG00000071317"	"Bves"	NA	"Bves"
"23520"	"ENSMUSG00000071324"	"Armc2"	NA	"Armc2"
"23521"	"ENSMUSG00000071335"	"Mfsd4b3-ps"	NA	"Mfsd4b3-ps"
"23522"	"ENSMUSG00000071340"	"Trappc3l"	NA	"Trappc3l"
"23523"	"ENSMUSG00000071343"	"Gm10327"	NA	"Gm10327"
"23524"	"ENSMUSG00000071359"	"Tbpl1"	NA	"Tbpl1"
"23525"	"ENSMUSG00000071369"	"Map3k5"	NA	"Map3k5"
"23526"	"ENSMUSG00000071392"	"Ect2l"	NA	"Ect2l"
